State,level_1,Date,Total,Category,lag_1,lag_7,lag_30,rolling_mean_4,month,week_of_year
South Carolina,117,2022-01-02,163551098.0,Beverages,0.0,0.0,131297261.0,81395456.25,1,52
South Carolina,118,2022-01-09,162783064.0,Beverages,163551098.0,0.0,0.0,81636755.75,1,1
South Carolina,119,2022-01-16,0.0,Beverages,162783064.0,0.0,0.0,81583540.5,1,2
South Carolina,120,2022-01-23,0.0,Beverages,0.0,162585900.0,0.0,81583540.5,1,3
South Carolina,121,2022-01-30,0.0,Beverages,0.0,162995925.0,142350228.0,81583540.5,1,4
South Carolina,122,2022-02-06,165738850.0,Beverages,0.0,0.0,132319092.0,40695766.0,2,5
South Carolina,123,2022-02-13,0.0,Beverages,165738850.0,0.0,0.0,41434712.5,2,6
South Carolina,124,2022-02-20,0.0,Beverages,0.0,163551098.0,0.0,41434712.5,2,7
South Carolina,125,2022-02-27,0.0,Beverages,0.0,162783064.0,137103834.0,41434712.5,2,8
South Carolina,126,2022-03-06,175873738.0,Beverages,0.0,0.0,132733260.0,41434712.5,3,9
South Carolina,127,2022-03-13,0.0,Beverages,175873738.0,0.0,0.0,43968434.5,3,10
South Carolina,128,2022-03-20,0.0,Beverages,0.0,0.0,0.0,43968434.5,3,11
South Carolina,129,2022-03-27,0.0,Beverages,0.0,165738850.0,0.0,43968434.5,3,12
South Carolina,130,2022-04-03,181076192.0,Beverages,0.0,0.0,139602832.0,43968434.5,4,13
South Carolina,131,2022-04-10,187262382.0,Beverages,181076192.0,0.0,130647182.0,45269048.0,4,14
South Carolina,132,2022-04-17,0.0,Beverages,187262382.0,0.0,0.0,92084643.5,4,15
South Carolina,133,2022-04-24,0.0,Beverages,0.0,175873738.0,0.0,92084643.5,4,16
South Carolina,134,2022-05-01,191013792.0,Beverages,0.0,0.0,180723407.0,92084643.5,5,17
South Carolina,135,2022-05-08,192637660.0,Beverages,191013792.0,0.0,176599858.0,94569043.5,5,18
South Carolina,136,2022-05-15,0.0,Beverages,192637660.0,0.0,0.0,95912863.0,5,19
South Carolina,137,2022-05-22,0.0,Beverages,0.0,181076192.0,0.0,95912863.0,5,20
South Carolina,138,2022-05-29,0.0,Beverages,0.0,187262382.0,0.0,95912863.0,5,21
South Carolina,139,2022-06-05,198193324.0,Beverages,0.0,0.0,166607824.0,48159415.0,6,22
South Carolina,140,2022-06-12,199979552.0,Beverages,198193324.0,0.0,0.0,49548331.0,6,23
South Carolina,141,2022-06-19,0.0,Beverages,199979552.0,191013792.0,0.0,99543219.0,6,24
South Carolina,142,2022-06-26,0.0,Beverages,0.0,192637660.0,0.0,99543219.0,6,25
South Carolina,143,2022-07-03,212484199.0,Beverages,0.0,0.0,162585900.0,99543219.0,7,26
South Carolina,144,2022-07-10,203704957.0,Beverages,212484199.0,0.0,162995925.0,103115937.75,7,27
South Carolina,145,2022-07-17,0.0,Beverages,203704957.0,0.0,0.0,104047289.0,7,28
South Carolina,146,2022-07-24,0.0,Beverages,0.0,198193324.0,0.0,104047289.0,7,29
South Carolina,147,2022-07-31,0.0,Beverages,0.0,199979552.0,163551098.0,104047289.0,7,30
South Carolina,148,2022-08-07,209825158.0,Beverages,0.0,0.0,162783064.0,50926239.25,8,31
South Carolina,149,2022-08-14,0.0,Beverages,209825158.0,0.0,0.0,52456289.5,8,32
South Carolina,150,2022-08-21,0.0,Beverages,0.0,212484199.0,0.0,52456289.5,8,33
South Carolina,151,2022-08-28,0.0,Beverages,0.0,203704957.0,0.0,52456289.5,8,34
South Carolina,152,2022-09-04,207052636.0,Beverages,0.0,0.0,165738850.0,52456289.5,9,35
South Carolina,153,2022-09-11,198776568.0,Beverages,207052636.0,0.0,0.0,51763159.0,9,36
South Carolina,154,2022-09-18,0.0,Beverages,198776568.0,0.0,0.0,101457301.0,9,37
South Carolina,155,2022-09-25,0.0,Beverages,0.0,209825158.0,0.0,101457301.0,9,38
South Carolina,156,2022-10-02,202964629.0,Beverages,0.0,0.0,175873738.0,101457301.0,10,39
South Carolina,157,2022-10-09,192621234.0,Beverages,202964629.0,0.0,0.0,100435299.25,10,40
South Carolina,158,2022-10-16,0.0,Beverages,192621234.0,0.0,0.0,98896465.75,10,41
South Carolina,159,2022-10-23,0.0,Beverages,0.0,207052636.0,0.0,98896465.75,10,42
South Carolina,160,2022-10-30,0.0,Beverages,0.0,198776568.0,181076192.0,98896465.75,10,43
South Carolina,161,2022-11-06,183072080.0,Beverages,0.0,0.0,187262382.0,48155308.5,11,44
South Carolina,162,2022-11-13,0.0,Beverages,183072080.0,0.0,0.0,45768020.0,11,45
South Carolina,163,2022-11-20,0.0,Beverages,0.0,202964629.0,0.0,45768020.0,11,46
South Carolina,164,2022-11-27,0.0,Beverages,0.0,192621234.0,191013792.0,45768020.0,11,47
South Carolina,165,2022-12-04,178047572.0,Beverages,0.0,0.0,192637660.0,45768020.0,12,48
South Carolina,166,2022-12-11,179660743.0,Beverages,178047572.0,0.0,0.0,44511893.0,12,49
South Carolina,167,2022-12-18,0.0,Beverages,179660743.0,0.0,0.0,89427078.75,12,50
South Carolina,168,2022-12-25,0.0,Beverages,0.0,183072080.0,0.0,89427078.75,12,51
South Carolina,169,2023-01-01,178693691.0,Beverages,0.0,0.0,198193324.0,89427078.75,1,52
South Carolina,170,2023-01-08,176995113.0,Beverages,178693691.0,0.0,199979552.0,89588608.5,1,1
South Carolina,171,2023-01-15,0.0,Beverages,176995113.0,0.0,0.0,88922201.0,1,2
South Carolina,172,2023-01-22,0.0,Beverages,0.0,178047572.0,0.0,88922201.0,1,3
South Carolina,173,2023-01-29,0.0,Beverages,0.0,179660743.0,212484199.0,88922201.0,1,4
South Carolina,174,2023-02-05,178638946.0,Beverages,0.0,0.0,203704957.0,44248778.25,2,5
South Carolina,175,2023-02-12,180928462.0,Beverages,178638946.0,0.0,0.0,44659736.5,2,6
South Carolina,176,2023-02-19,0.0,Beverages,180928462.0,178693691.0,0.0,89891852.0,2,7
South Carolina,177,2023-02-26,0.0,Beverages,0.0,176995113.0,0.0,89891852.0,2,8
South Carolina,178,2023-03-05,193419521.0,Beverages,0.0,0.0,209825158.0,89891852.0,3,9
South Carolina,179,2023-03-12,206941748.0,Beverages,193419521.0,0.0,0.0,93586995.75,3,10
South Carolina,180,2023-03-19,0.0,Beverages,206941748.0,0.0,0.0,100090317.25,3,11
South Carolina,181,2023-03-26,0.0,Beverages,0.0,178638946.0,0.0,100090317.25,3,12
South Carolina,182,2023-04-02,195832713.0,Beverages,0.0,180928462.0,207052636.0,100090317.25,4,13
South Carolina,183,2023-04-09,197534798.0,Beverages,195832713.0,0.0,198776568.0,100693615.25,4,14
South Carolina,184,2023-04-16,0.0,Beverages,197534798.0,0.0,0.0,98341877.75,4,15
South Carolina,185,2023-04-23,0.0,Beverages,0.0,193419521.0,0.0,98341877.75,4,16
South Carolina,186,2023-04-30,0.0,Beverages,0.0,206941748.0,202964629.0,98341877.75,4,17
South Carolina,187,2023-05-07,207827572.0,Beverages,0.0,0.0,192621234.0,49383699.5,5,18
South Dakota,30,2020-05-03,17620604.0,Beverages,0.0,0.0,15271120.0,8045363.75,5,18
South Dakota,31,2020-05-10,17242993.0,Beverages,17620604.0,0.0,0.0,8447961.0,5,19
South Dakota,32,2020-05-17,0.0,Beverages,17242993.0,0.0,0.0,8715899.25,5,20
South Dakota,33,2020-05-24,0.0,Beverages,0.0,16010215.0,0.0,8715899.25,5,21
South Dakota,34,2020-05-31,0.0,Beverages,0.0,16171240.0,14897185.0,8715899.25,5,22
South Dakota,35,2020-06-07,19638362.0,Beverages,0.0,0.0,15098715.0,4310748.25,6,23
South Dakota,36,2020-06-14,0.0,Beverages,19638362.0,0.0,0.0,4909590.5,6,24
South Dakota,37,2020-06-21,0.0,Beverages,0.0,17620604.0,0.0,4909590.5,6,25
South Dakota,38,2020-06-28,0.0,Beverages,0.0,17242993.0,14701327.0,4909590.5,6,26
South Dakota,39,2020-07-05,21446684.0,Beverages,0.0,0.0,14563391.0,4909590.5,7,27
South Dakota,40,2020-07-12,19797094.0,Beverages,21446684.0,0.0,0.0,5361671.0,7,28
South Dakota,41,2020-07-19,0.0,Beverages,19797094.0,0.0,0.0,10310944.5,7,29
South Dakota,42,2020-07-26,0.0,Beverages,0.0,19638362.0,0.0,10310944.5,7,30
South Dakota,43,2020-08-02,19718838.0,Beverages,0.0,0.0,14584980.0,10310944.5,8,31
South Dakota,44,2020-08-09,20181077.0,Beverages,19718838.0,0.0,15167398.0,9878983.0,8,32
South Dakota,45,2020-08-16,0.0,Beverages,20181077.0,0.0,0.0,9974978.75,8,33
South Dakota,46,2020-08-23,0.0,Beverages,0.0,21446684.0,0.0,9974978.75,8,34
South Dakota,47,2020-08-30,0.0,Beverages,0.0,19797094.0,15408970.0,9974978.75,8,35
South Dakota,48,2020-09-06,18294091.0,Beverages,0.0,0.0,14295837.0,5045269.25,9,36
South Dakota,49,2020-09-13,0.0,Beverages,18294091.0,0.0,0.0,4573522.75,9,37
South Dakota,50,2020-09-20,0.0,Beverages,0.0,19718838.0,0.0,4573522.75,9,38
South Dakota,51,2020-09-27,0.0,Beverages,0.0,20181077.0,15685229.0,4573522.75,9,39
South Dakota,52,2020-10-04,16607853.0,Beverages,0.0,0.0,16445448.0,4573522.75,10,40
South Dakota,53,2020-10-11,16853967.0,Beverages,16607853.0,0.0,0.0,4151963.25,10,41
South Dakota,54,2020-10-18,0.0,Beverages,16853967.0,0.0,0.0,8365455.0,10,42
South Dakota,55,2020-10-25,0.0,Beverages,0.0,18294091.0,0.0,8365455.0,10,43
South Dakota,56,2020-11-01,15798141.0,Beverages,0.0,0.0,16010215.0,8365455.0,11,44
South Dakota,57,2020-11-08,16533416.0,Beverages,15798141.0,0.0,16171240.0,8163027.0,11,45
South Dakota,58,2020-11-15,0.0,Beverages,16533416.0,0.0,0.0,8082889.25,11,46
South Dakota,59,2020-11-22,0.0,Beverages,0.0,16607853.0,0.0,8082889.25,11,47
South Dakota,60,2020-11-29,0.0,Beverages,0.0,16853967.0,17620604.0,8082889.25,11,48
South Dakota,61,2020-12-06,15634339.0,Beverages,0.0,0.0,17242993.0,4133354.0,12,49
South Dakota,62,2020-12-13,0.0,Beverages,15634339.0,0.0,0.0,3908584.75,12,50
South Dakota,63,2020-12-20,0.0,Beverages,0.0,15798141.0,0.0,3908584.75,12,51
South Dakota,64,2020-12-27,0.0,Beverages,0.0,16533416.0,0.0,3908584.75,12,52
South Dakota,65,2021-01-03,15773717.0,Beverages,0.0,0.0,19638362.0,3908584.75,1,53
South Dakota,66,2021-01-10,15912125.0,Beverages,15773717.0,0.0,0.0,3943429.25,1,1
South Dakota,67,2021-01-17,0.0,Beverages,15912125.0,0.0,0.0,7921460.5,1,2
South Dakota,68,2021-01-24,0.0,Beverages,0.0,15634339.0,0.0,7921460.5,1,3
South Dakota,69,2021-01-31,0.0,Beverages,0.0,0.0,21446684.0,7921460.5,1,4
South Dakota,70,2021-02-07,15619897.0,Beverages,0.0,0.0,19797094.0,3978031.25,2,5
South Dakota,71,2021-02-14,0.0,Beverages,15619897.0,0.0,0.0,3904974.25,2,6
South Dakota,72,2021-02-21,0.0,Beverages,0.0,15773717.0,0.0,3904974.25,2,7
South Dakota,73,2021-02-28,0.0,Beverages,0.0,15912125.0,19718838.0,3904974.25,2,8
South Dakota,74,2021-03-07,17167338.0,Beverages,0.0,0.0,20181077.0,3904974.25,3,9
South Dakota,75,2021-03-14,0.0,Beverages,17167338.0,0.0,0.0,4291834.5,3,10
South Dakota,76,2021-03-21,0.0,Beverages,0.0,0.0,0.0,4291834.5,3,11
South Dakota,77,2021-03-28,0.0,Beverages,0.0,15619897.0,0.0,4291834.5,3,12
South Dakota,78,2021-04-04,17655542.0,Beverages,0.0,0.0,18294091.0,4291834.5,4,13
South Dakota,79,2021-04-11,17329849.0,Beverages,17655542.0,0.0,0.0,4413885.5,4,14
South Dakota,80,2021-04-18,0.0,Beverages,17329849.0,0.0,0.0,8746347.75,4,15
South Dakota,81,2021-04-25,0.0,Beverages,0.0,17167338.0,0.0,8746347.75,4,16
South Dakota,82,2021-05-02,18812183.0,Beverages,0.0,0.0,16607853.0,8746347.75,5,17
South Dakota,83,2021-05-09,18081148.0,Beverages,18812183.0,0.0,16853967.0,9035508.0,5,18
South Dakota,84,2021-05-16,0.0,Beverages,18081148.0,0.0,0.0,9223332.75,5,19
South Dakota,85,2021-05-23,0.0,Beverages,0.0,17655542.0,0.0,9223332.75,5,20
South Dakota,86,2021-05-30,0.0,Beverages,0.0,17329849.0,15798141.0,9223332.75,5,21
South Dakota,87,2021-06-06,21278083.0,Beverages,0.0,0.0,16533416.0,4520287.0,6,22
South Dakota,88,2021-06-13,0.0,Beverages,21278083.0,0.0,0.0,5319520.75,6,23
South Dakota,89,2021-06-20,0.0,Beverages,0.0,18812183.0,0.0,5319520.75,6,24
South Dakota,90,2021-06-27,0.0,Beverages,0.0,18081148.0,0.0,5319520.75,6,25
South Dakota,91,2021-07-04,23658904.0,Beverages,0.0,0.0,15634339.0,5319520.75,7,26
South Dakota,92,2021-07-11,20854708.0,Beverages,23658904.0,0.0,0.0,5914726.0,7,27
South Dakota,93,2021-07-18,0.0,Beverages,20854708.0,0.0,0.0,11128403.0,7,28
South Dakota,94,2021-07-25,0.0,Beverages,0.0,21278083.0,0.0,11128403.0,7,29
South Dakota,95,2021-08-01,21566844.0,Beverages,0.0,0.0,15773717.0,11128403.0,8,30
South Dakota,96,2021-08-08,22216319.0,Beverages,21566844.0,0.0,15912125.0,10605388.0,8,31
South Dakota,97,2021-08-15,0.0,Beverages,22216319.0,0.0,0.0,10945790.75,8,32
South Dakota,98,2021-08-22,0.0,Beverages,0.0,23658904.0,0.0,10945790.75,8,33
South Dakota,99,2021-08-29,0.0,Beverages,0.0,20854708.0,0.0,10945790.75,8,34
South Dakota,100,2021-09-05,20271008.0,Beverages,0.0,0.0,15619897.0,5554079.75,9,35
South Dakota,101,2021-09-12,18873970.0,Beverages,20271008.0,0.0,0.0,5067752.0,9,36
South Dakota,102,2021-09-19,0.0,Beverages,18873970.0,21566844.0,0.0,9786244.5,9,37
South Dakota,103,2021-09-26,0.0,Beverages,0.0,22216319.0,0.0,9786244.5,9,38
South Dakota,104,2021-10-03,26303345.0,Beverages,0.0,0.0,17167338.0,9786244.5,10,39
South Dakota,105,2021-10-10,26411019.0,Beverages,26303345.0,0.0,0.0,11294328.75,10,40
South Dakota,106,2021-10-17,0.0,Beverages,26411019.0,0.0,0.0,13178591.0,10,41
South Dakota,107,2021-10-24,0.0,Beverages,0.0,20271008.0,0.0,13178591.0,10,42
South Dakota,108,2021-10-31,0.0,Beverages,0.0,18873970.0,17655542.0,13178591.0,10,43
South Dakota,109,2021-11-07,25141437.0,Beverages,0.0,0.0,17329849.0,6602754.75,11,44
South Dakota,110,2021-11-14,0.0,Beverages,25141437.0,0.0,0.0,6285359.25,11,45
South Dakota,111,2021-11-21,0.0,Beverages,0.0,26303345.0,0.0,6285359.25,11,46
South Dakota,112,2021-11-28,0.0,Beverages,0.0,26411019.0,18812183.0,6285359.25,11,47
South Dakota,113,2021-12-05,24109456.0,Beverages,0.0,0.0,18081148.0,6285359.25,12,48
South Dakota,114,2021-12-12,25745864.0,Beverages,24109456.0,0.0,0.0,6027364.0,12,49
South Dakota,115,2021-12-19,0.0,Beverages,25745864.0,0.0,0.0,12463830.0,12,50
South Dakota,116,2021-12-26,0.0,Beverages,0.0,25141437.0,0.0,12463830.0,12,51
South Dakota,117,2022-01-02,24421534.0,Beverages,0.0,0.0,21278083.0,12463830.0,1,52
South Dakota,118,2022-01-09,24382756.0,Beverages,24421534.0,0.0,0.0,12541849.5,1,1
South Dakota,119,2022-01-16,0.0,Beverages,24382756.0,0.0,0.0,12201072.5,1,2
South Dakota,120,2022-01-23,0.0,Beverages,0.0,24109456.0,0.0,12201072.5,1,3
South Dakota,121,2022-01-30,0.0,Beverages,0.0,25745864.0,23658904.0,12201072.5,1,4
South Dakota,122,2022-02-06,24178742.0,Beverages,0.0,0.0,20854708.0,6095689.0,2,5
South Dakota,123,2022-02-13,0.0,Beverages,24178742.0,0.0,0.0,6044685.5,2,6
South Dakota,124,2022-02-20,0.0,Beverages,0.0,24421534.0,0.0,6044685.5,2,7
South Dakota,125,2022-02-27,0.0,Beverages,0.0,24382756.0,21566844.0,6044685.5,2,8
South Dakota,126,2022-03-06,26142223.0,Beverages,0.0,0.0,22216319.0,6044685.5,3,9
South Dakota,127,2022-03-13,0.0,Beverages,26142223.0,0.0,0.0,6535555.75,3,10
South Dakota,128,2022-03-20,0.0,Beverages,0.0,0.0,0.0,6535555.75,3,11
South Dakota,129,2022-03-27,0.0,Beverages,0.0,24178742.0,0.0,6535555.75,3,12
South Dakota,130,2022-04-03,27394215.0,Beverages,0.0,0.0,20271008.0,6535555.75,4,13
South Dakota,131,2022-04-10,26262039.0,Beverages,27394215.0,0.0,18873970.0,6848553.75,4,14
South Dakota,132,2022-04-17,0.0,Beverages,26262039.0,0.0,0.0,13414063.5,4,15
South Dakota,133,2022-04-24,0.0,Beverages,0.0,26142223.0,0.0,13414063.5,4,16
South Dakota,134,2022-05-01,27760749.0,Beverages,0.0,0.0,26303345.0,13414063.5,5,17
South Dakota,135,2022-05-08,28122314.0,Beverages,27760749.0,0.0,26411019.0,13505697.0,5,18
South Dakota,136,2022-05-15,0.0,Beverages,28122314.0,0.0,0.0,13970765.75,5,19
South Dakota,137,2022-05-22,0.0,Beverages,0.0,27394215.0,0.0,13970765.75,5,20
South Dakota,138,2022-05-29,0.0,Beverages,0.0,26262039.0,0.0,13970765.75,5,21
South Dakota,139,2022-06-05,31133691.0,Beverages,0.0,0.0,25141437.0,7030578.5,6,22
South Dakota,140,2022-06-12,32190860.0,Beverages,31133691.0,0.0,0.0,7783422.75,6,23
South Dakota,141,2022-06-19,0.0,Beverages,32190860.0,27760749.0,0.0,15831137.75,6,24
South Dakota,142,2022-06-26,0.0,Beverages,0.0,28122314.0,0.0,15831137.75,6,25
South Dakota,143,2022-07-03,34242938.0,Beverages,0.0,0.0,24109456.0,15831137.75,7,26
South Dakota,144,2022-07-10,31691050.0,Beverages,34242938.0,0.0,25745864.0,16608449.5,7,27
South Dakota,145,2022-07-17,0.0,Beverages,31691050.0,0.0,0.0,16483497.0,7,28
South Dakota,146,2022-07-24,0.0,Beverages,0.0,31133691.0,0.0,16483497.0,7,29
South Dakota,147,2022-07-31,0.0,Beverages,0.0,32190860.0,24421534.0,16483497.0,7,30
South Dakota,148,2022-08-07,33116872.0,Beverages,0.0,0.0,24382756.0,7922762.5,8,31
South Dakota,149,2022-08-14,0.0,Beverages,33116872.0,0.0,0.0,8279218.0,8,32
South Dakota,150,2022-08-21,0.0,Beverages,0.0,34242938.0,0.0,8279218.0,8,33
South Dakota,151,2022-08-28,0.0,Beverages,0.0,31691050.0,0.0,8279218.0,8,34
South Dakota,152,2022-09-04,30379794.0,Beverages,0.0,0.0,24178742.0,8279218.0,9,35
South Dakota,153,2022-09-11,29086014.0,Beverages,30379794.0,0.0,0.0,7594948.5,9,36
South Dakota,154,2022-09-18,0.0,Beverages,29086014.0,0.0,0.0,14866452.0,9,37
South Dakota,155,2022-09-25,0.0,Beverages,0.0,33116872.0,0.0,14866452.0,9,38
South Dakota,156,2022-10-02,27940575.0,Beverages,0.0,0.0,26142223.0,14866452.0,10,39
South Dakota,157,2022-10-09,28029169.0,Beverages,27940575.0,0.0,0.0,14256647.25,10,40
South Dakota,158,2022-10-16,0.0,Beverages,28029169.0,0.0,0.0,13992436.0,10,41
South Dakota,159,2022-10-23,0.0,Beverages,0.0,30379794.0,0.0,13992436.0,10,42
South Dakota,160,2022-10-30,0.0,Beverages,0.0,29086014.0,27394215.0,13992436.0,10,43
South Dakota,161,2022-11-06,26862346.0,Beverages,0.0,0.0,26262039.0,7007292.25,11,44
South Dakota,162,2022-11-13,0.0,Beverages,26862346.0,0.0,0.0,6715586.5,11,45
South Dakota,163,2022-11-20,0.0,Beverages,0.0,27940575.0,0.0,6715586.5,11,46
South Dakota,164,2022-11-27,0.0,Beverages,0.0,28029169.0,27760749.0,6715586.5,11,47
South Dakota,165,2022-12-04,25773990.0,Beverages,0.0,0.0,28122314.0,6715586.5,12,48
South Dakota,166,2022-12-11,27252181.0,Beverages,25773990.0,0.0,0.0,6443497.5,12,49
South Dakota,167,2022-12-18,0.0,Beverages,27252181.0,0.0,0.0,13256542.75,12,50
South Dakota,168,2022-12-25,0.0,Beverages,0.0,26862346.0,0.0,13256542.75,12,51
South Dakota,169,2023-01-01,25916643.0,Beverages,0.0,0.0,31133691.0,13256542.75,1,52
South Dakota,170,2023-01-08,25085727.0,Beverages,25916643.0,0.0,32190860.0,13292206.0,1,1
South Dakota,171,2023-01-15,0.0,Beverages,25085727.0,0.0,0.0,12750592.5,1,2
South Dakota,172,2023-01-22,0.0,Beverages,0.0,25773990.0,0.0,12750592.5,1,3
South Dakota,173,2023-01-29,0.0,Beverages,0.0,27252181.0,34242938.0,12750592.5,1,4
South Dakota,174,2023-02-05,25884511.0,Beverages,0.0,0.0,31691050.0,6271431.75,2,5
South Dakota,175,2023-02-12,27801440.0,Beverages,25884511.0,0.0,0.0,6471127.75,2,6
South Dakota,176,2023-02-19,0.0,Beverages,27801440.0,25916643.0,0.0,13421487.75,2,7
South Dakota,177,2023-02-26,0.0,Beverages,0.0,25085727.0,0.0,13421487.75,2,8
South Dakota,178,2023-03-05,28296887.0,Beverages,0.0,0.0,33116872.0,13421487.75,3,9
South Dakota,179,2023-03-12,29087945.0,Beverages,28296887.0,0.0,0.0,14024581.75,3,10
South Dakota,180,2023-03-19,0.0,Beverages,29087945.0,0.0,0.0,14346208.0,3,11
South Dakota,181,2023-03-26,0.0,Beverages,0.0,25884511.0,0.0,14346208.0,3,12
South Dakota,182,2023-04-02,27831589.0,Beverages,0.0,27801440.0,30379794.0,14346208.0,4,13
South Dakota,183,2023-04-09,28869793.0,Beverages,27831589.0,0.0,29086014.0,14229883.5,4,14
South Dakota,184,2023-04-16,0.0,Beverages,28869793.0,0.0,0.0,14175345.5,4,15
South Dakota,185,2023-04-23,0.0,Beverages,0.0,28296887.0,0.0,14175345.5,4,16
South Dakota,186,2023-04-30,0.0,Beverages,0.0,29087945.0,27940575.0,14175345.5,4,17
South Dakota,187,2023-05-07,30904599.0,Beverages,0.0,0.0,28029169.0,7217448.25,5,18
Tennessee,30,2020-05-03,155827619.0,Beverages,0.0,0.0,155674238.0,73681682.0,5,18
Tennessee,31,2020-05-10,154583769.0,Beverages,155827619.0,0.0,0.0,75627900.5,5,19
Tennessee,32,2020-05-17,0.0,Beverages,154583769.0,0.0,0.0,77602847.0,5,20
Tennessee,33,2020-05-24,0.0,Beverages,0.0,148042745.0,0.0,77602847.0,5,21
Tennessee,34,2020-05-31,0.0,Beverages,0.0,146683983.0,136685980.0,77602847.0,5,22
Tennessee,35,2020-06-07,162676413.0,Beverages,0.0,0.0,136324595.0,38645942.25,6,23
Tennessee,36,2020-06-14,0.0,Beverages,162676413.0,0.0,0.0,40669103.25,6,24
Tennessee,37,2020-06-21,0.0,Beverages,0.0,155827619.0,0.0,40669103.25,6,25
Tennessee,38,2020-06-28,0.0,Beverages,0.0,154583769.0,133945173.0,40669103.25,6,26
Tennessee,39,2020-07-05,173939972.0,Beverages,0.0,0.0,135426365.0,40669103.25,7,27
Tennessee,40,2020-07-12,165348595.0,Beverages,173939972.0,0.0,0.0,43484993.0,7,28
Tennessee,41,2020-07-19,0.0,Beverages,165348595.0,0.0,0.0,84822141.75,7,29
Tennessee,42,2020-07-26,0.0,Beverages,0.0,162676413.0,0.0,84822141.75,7,30
Tennessee,43,2020-08-02,164098352.0,Beverages,0.0,0.0,133107420.0,84822141.75,8,31
Tennessee,44,2020-08-09,167374216.0,Beverages,164098352.0,0.0,133743338.0,82361736.75,8,32
Tennessee,45,2020-08-16,0.0,Beverages,167374216.0,0.0,0.0,82868142.0,8,33
Tennessee,46,2020-08-23,0.0,Beverages,0.0,173939972.0,0.0,82868142.0,8,34
Tennessee,47,2020-08-30,0.0,Beverages,0.0,165348595.0,132609604.0,82868142.0,8,35
Tennessee,48,2020-09-06,167313185.0,Beverages,0.0,0.0,132141058.0,41843554.0,9,36
Tennessee,49,2020-09-13,0.0,Beverages,167313185.0,0.0,0.0,41828296.25,9,37
Tennessee,50,2020-09-20,0.0,Beverages,0.0,164098352.0,0.0,41828296.25,9,38
Tennessee,51,2020-09-27,0.0,Beverages,0.0,167374216.0,139507291.0,41828296.25,9,39
Tennessee,52,2020-10-04,159085809.0,Beverages,0.0,0.0,146429789.0,41828296.25,10,40
Tennessee,53,2020-10-11,152184572.0,Beverages,159085809.0,0.0,0.0,39771452.25,10,41
Tennessee,54,2020-10-18,0.0,Beverages,152184572.0,0.0,0.0,77817595.25,10,42
Tennessee,55,2020-10-25,0.0,Beverages,0.0,167313185.0,0.0,77817595.25,10,43
Tennessee,56,2020-11-01,146919256.0,Beverages,0.0,0.0,148042745.0,77817595.25,11,44
Tennessee,57,2020-11-08,150118207.0,Beverages,146919256.0,0.0,146683983.0,74775957.0,11,45
Tennessee,58,2020-11-15,0.0,Beverages,150118207.0,0.0,0.0,74259365.75,11,46
Tennessee,59,2020-11-22,0.0,Beverages,0.0,159085809.0,0.0,74259365.75,11,47
Tennessee,60,2020-11-29,0.0,Beverages,0.0,152184572.0,155827619.0,74259365.75,11,48
Tennessee,61,2020-12-06,141511500.0,Beverages,0.0,0.0,154583769.0,37529551.75,12,49
Tennessee,62,2020-12-13,0.0,Beverages,141511500.0,0.0,0.0,35377875.0,12,50
Tennessee,63,2020-12-20,0.0,Beverages,0.0,146919256.0,0.0,35377875.0,12,51
Tennessee,64,2020-12-27,0.0,Beverages,0.0,150118207.0,0.0,35377875.0,12,52
Tennessee,65,2021-01-03,144863751.0,Beverages,0.0,0.0,162676413.0,35377875.0,1,53
Tennessee,66,2021-01-10,145534816.0,Beverages,144863751.0,0.0,0.0,36215937.75,1,1
Tennessee,67,2021-01-17,0.0,Beverages,145534816.0,0.0,0.0,72599641.75,1,2
Tennessee,68,2021-01-24,0.0,Beverages,0.0,141511500.0,0.0,72599641.75,1,3
Tennessee,69,2021-01-31,0.0,Beverages,0.0,0.0,173939972.0,72599641.75,1,4
Tennessee,70,2021-02-07,144564282.0,Beverages,0.0,0.0,165348595.0,36383704.0,2,5
Tennessee,71,2021-02-14,0.0,Beverages,144564282.0,0.0,0.0,36141070.5,2,6
Tennessee,72,2021-02-21,0.0,Beverages,0.0,144863751.0,0.0,36141070.5,2,7
Tennessee,73,2021-02-28,0.0,Beverages,0.0,145534816.0,164098352.0,36141070.5,2,8
Tennessee,74,2021-03-07,157927424.0,Beverages,0.0,0.0,167374216.0,36141070.5,3,9
Tennessee,75,2021-03-14,0.0,Beverages,157927424.0,0.0,0.0,39481856.0,3,10
Tennessee,76,2021-03-21,0.0,Beverages,0.0,0.0,0.0,39481856.0,3,11
Tennessee,77,2021-03-28,0.0,Beverages,0.0,144564282.0,0.0,39481856.0,3,12
Tennessee,78,2021-04-04,160816224.0,Beverages,0.0,0.0,167313185.0,39481856.0,4,13
Tennessee,79,2021-04-11,163283813.0,Beverages,160816224.0,0.0,0.0,40204056.0,4,14
Tennessee,80,2021-04-18,0.0,Beverages,163283813.0,0.0,0.0,81025009.25,4,15
Tennessee,81,2021-04-25,0.0,Beverages,0.0,157927424.0,0.0,81025009.25,4,16
Tennessee,82,2021-05-02,166154761.0,Beverages,0.0,0.0,159085809.0,81025009.25,5,17
Tennessee,83,2021-05-09,166121632.0,Beverages,166154761.0,0.0,152184572.0,82359643.5,5,18
